"Children","Age","Income","Outage_sec_perweek","Yearly_equip_failure","Tenure","MonthlyCharge","Bandwidth_GB_Year","new_col"
1.35632423367687,-1.16327058207999,2.67049169065437,-1.38483064332494,-0.62583223772222,-0.667357185375675,0.287513046013395,-0.66061888679581,1
-0.506566586193156,-1.11495879300431,0.867019696818377,0.601099031687827,-0.62583223772222,-0.925232807257973,-0.294790943013954,-0.828284710742621,2
0.424878823741855,-0.680152691323136,1.74661945813669,0.26768025402102,-0.62583223772222,-0.781156685538985,0.117037300095639,-0.710351319871819,2
-0.972289291160661,0.479330246493325,-0.288923788576745,1.1831237736459,-0.62583223772222,-0.70884521856533,0.520257570079816,-0.604936592086475,2
-0.0408438812256502,0.334394879266267,0.153755178600958,-0.0573522722734736,-0.62583223772222,-1.2185750670312,0.699950607117971,-1.14869760190019,2
0.424878823741855,0.382706668341953,-0.01931873688717,-0.143528132976216,-0.62583223772222,-0.658631415473952,-0.468854832804484,-0.713516918780496,1
0.424878823741855,-1.45314131653411,-0.720292084046652,0.309343711869999,-0.62583223772222,-0.821388579057315,-0.528144249482838,-0.658154088055264,2
0.890601528709361,-0.728464480398822,-0.00647933725949871,0.694566664932553,4.09149618731964,-0.532172786347673,0.287674701807982,-0.485985754074606,1
0.424878823741855,-1.11495879300431,0.209487967340224,-1.01377980822756,-0.62583223772222,-1.21431456568234,-1.05090355377936,-1.28048447042243,1
0.424878823741855,-0.0520994333392197,-0.43847281188105,-0.211313343101382,0.946610570625066,-1.05410971065514,-1.10985279934747,-1.22604885009068,1
-0.0408438812256502,0.720889191871754,1.41463869028428,-0.972052054422172,-0.62583223772222,-0.982581744605359,-0.528059299851802,-1.11973963340018,1
0.424878823741855,1.05907171540156,-0.400235464891457,1.25870538982012,-0.62583223772222,-1.08746094339107,-0.235495099225356,-1.1538843680189,2
-0.506566586193156,1.15569529355293,-0.966247420488661,-0.0786890470007671,-0.62583223772222,-1.14844977216667,-1.86688166919522,-1.19802956563037,2
-0.506566586193156,-0.293658378717649,-1.10087902384276,1.96932915141285,0.946610570625066,-0.912168439682888,1.16491752240347,-0.862993394522996,2
-0.972289291160661,0.817512770023126,0.144532101712066,1.59082250249245,-0.62583223772222,-1.25302303127688,-0.760151076355838,-1.36059016275272,2
0.424878823741855,-1.59807668376117,-1.03987565215914,1.15380040088346,-0.62583223772222,-1.25158731437327,0.640556470458594,-0.976035821600927,2
0.890601528709361,0.76920098094744,-0.225679275521382,0.206941885557378,-0.62583223772222,-1.1004898945693,1.97997937873699,-0.75377269657727,2
3.21921505354689,-0.390281956869021,0.126830630985022,-1.13869472527177,-0.62583223772222,-0.886558052962783,1.33852259569721,-0.730737007391464,1
-0.972289291160661,-0.63184090224745,-0.638762410596855,-1.86547067069202,-0.62583223772222,-1.17006125836294,-0.585321475554413,-1.32698999373286,1
1.82204693864437,1.39725423893136,0.430979401732524,-0.412363424834081,-0.62583223772222,-1.12690424863987,1.33852259569721,-1.0883420976747,2
1.35632423367687,1.01075992632587,-0.491661976085577,0.379607449025355,0.946610570625066,-0.51533191975657,0.054334738578841,-0.325621677982201,2
0.890601528709361,0.76920098094744,-1.01402202969236,-1.49900218676183,-0.62583223772222,-1.17440474147646,2.21315768617154,-1.05730683672377,2
-0.506566586193156,-0.0520994333392197,-1.11786276195328,1.27747120632555,0.946610570625066,-1.09849605139239,-0.23616251736547,-0.998666326104667,2
-0.0408438812256502,-1.30820594930705,-1.05291505237758,2.1197184337783,0.946610570625066,-1.18039263142778,1.33591486557605,-1.14160779382109,2
-0.506566586193156,-1.35651773838274,-0.12686976379565,-0.186417766051023,-0.62583223772222,-1.03485087735964,-0.759692259859041,-0.938734373281848,1
-0.506566586193156,0.624265613720382,-0.510976217533936,2.29809011972965,-0.62583223772222,-0.933274071576747,0.287353881888358,-1.04258144762391,1
-0.506566586193156,0.914136348174498,0.373390224531059,-0.681753309554323,0.946610570625066,-0.699017598230907,-0.585681417014646,-0.85216594806942,1
0.424878823741855,-1.54976489468548,-0.0565801944693175,0.479572822633282,-0.62583223772222,-0.958527715277624,-0.00388791751898214,-0.952825257615241,1
0.424878823741855,0.0928359338878379,0.463842973983593,-0.652037865059059,-0.62583223772222,-1.1921215173495,-1.51695699999538,-1.14375643810805,1
0.890601528709361,-0.583529113171764,-0.985946060235592,0.855490708003064,2.51905337897235,-1.15727644951763,1.92154062270056,-1.03727860943386,2
0.890601528709361,-1.01833521485294,-0.557317489170452,-0.586784861053465,-0.62583223772222,-0.603810232681213,0.461818814043392,-0.629494695968995,1
-0.972289291160661,-1.5014531056098,-0.874789703528606,1.06002873062055,-0.62583223772222,-0.972950589637782,1.63024437914921,-0.905875350656121,2
-0.0408438812256502,-0.438593745944707,0.519556613730125,0.195445272855037,-0.62583223772222,-0.91323847118403,1.68944884619653,-0.769530883607112,2
-0.0408438812256502,-1.45314131653411,3.27339276230835,0.840048220204532,-0.62583223772222,-0.463967737058017,0.287353881888358,-0.461015885162301,2
0.424878823741855,-0.486905535020393,-0.086837021431823,-0.084612779640213,-0.62583223772222,-0.94917303497951,0.521187172401903,-0.996845520552699,2
-0.506566586193156,1.5905013952341,-0.470666878608406,-0.716792188476185,2.51905337897235,-1.01220869920525,-1.57561870224001,-1.2137176018978,1
-0.0408438812256502,1.49387781708273,1.29872380888307,0.817798871052018,0.946610570625066,-0.868159789992246,-1.86611595818432,-1.14143404111235,1
-0.0408438812256502,0.431018457417639,-1.24626455967147,-0.351033096813504,-0.62583223772222,-1.17922713821573,0.287703251217974,-1.08267054905681,2
1.35632423367687,0.720889191871754,0.142338123600198,-0.667612108392491,-0.62583223772222,-1.02814560246445,0.350025937918134,-0.987554253071155,2
-0.506566586193156,0.286083090190581,-0.0501908138939762,-1.94605615346082,-0.62583223772222,-1.09819555590474,-0.527738479932177,-1.21950059154147,1
-0.972289291160661,-1.06664700392862,0.15357042628218,0.382308416153596,-0.62583223772222,-1.24695865759792,-0.0624116231864423,-1.34511340474803,2
-0.972289291160661,-0.100411222414906,-0.902211061122678,-0.324077076394844,-0.62583223772222,-0.848861009546339,-0.293959633562646,-0.958985925584145,2
-0.506566586193156,0.237771301114895,0.799753540678046,0.307155174233514,0.946610570625066,-0.77674534591334,-0.993471106228573,-0.7100704415275,1
-0.506566586193156,0.962448137250184,1.51872552256292,-0.54241050200051,0.946610570625066,-0.944021705880091,-1.34303110678202,-0.946330624186623,2
-0.506566586193156,-0.970023425777251,-0.855203830072215,0.486187470844859,0.946610570625066,-1.0510597631082,-0.701142775890715,-1.1139008729758,1
-0.506566586193156,0.237771301114895,-0.89497522414633,0.0733492858881737,-0.62583223772222,-0.711168652914116,1.10664903821522,-0.697149641403638,2
-0.972289291160661,-0.197034800566277,-0.375868726249322,-0.529697530877327,-0.62583223772222,-1.03212638333979,-1.10953197942784,-1.24268294445993,1
-0.506566586193156,-1.30820594930705,0.550083299645779,-0.542861936253819,-0.62583223772222,-1.19710683651802,-0.178378744408038,-1.05493830233847,1
-0.506566586193156,-1.35651773838274,1.49023714054043,-0.146478849502237,-0.62583223772222,-1.21700398921837,0.520501683835889,-1.22985120572738,1
-0.972289291160661,-0.535217324096078,2.13723054101769,0.266010268148644,-0.62583223772222,-1.0046377084011,-0.469674987959391,-0.904178606623676,2
-0.506566586193156,1.34894244985567,1.06946142955082,-1.31715316436,-0.62583223772222,-0.842397390623064,-1.8657951382647,-1.05083801994865,1
-0.506566586193156,-0.486905535020393,-0.174583379911385,1.19246788678585,-0.62583223772222,-0.941314641157538,-1.05106744509055,-1.05648502267977,1
-0.0408438812256502,0.479330246493325,0.206641505031518,-0.178570198369468,-0.62583223772222,-1.00630004054531,0.287323376401335,-0.833617582866042,1
0.424878823741855,0.817512770023126,-1.02277595625929,-1.27917933594756,0.946610570625066,-1.13659050577244,2.15452926052306,-1.09134746465879,2
-0.506566586193156,1.20400708262861,-0.618499939397222,0.269517217983454,-0.62583223772222,-0.897623232291744,0.814672033284012,-0.946926282478936,2
-0.972289291160661,-0.245346589641963,0.45495429524558,-0.704929557972492,0.946610570625066,-0.842726940574299,-0.469515823834355,-0.724666967925061,1
-0.506566586193156,0.479330246493325,-0.73612971948099,0.427614437882354,0.946610570625066,-1.22233680338506,0.640556470458594,-1.03972243160004,2
0.890601528709361,0.334394879266267,0.105599362597474,-1.30118073979012,-0.62583223772222,-0.401045292206369,0.932184106060189,-0.327439450991448,2
-0.972289291160661,1.63881318430979,1.35425766086449,-0.68298291016129,-0.62583223772222,-1.16457801506269,1.92103013316888,-0.972067745626948,2
0.424878823741855,0.044524144812152,0.273063687047678,-1.89304144554753,-0.62583223772222,-1.00389932475493,-0.877298480485624,-1.17588909353521,1
0.424878823741855,-0.87339984762588,-1.13766991265903,-1.25788562613077,0.946610570625066,-0.958140857894899,1.92143590271954,-0.830288848534426,2
-0.506566586193156,0.817512770023126,-1.35806808141065,0.981574552322314,-0.62583223772222,-1.2157274867015,0.985990196376211,-1.25548017883261,2
-0.0408438812256502,0.672577402796068,1.46517394594036,0.816918312213385,-0.62583223772222,-1.10015783522644,2.27127562228834,-0.798170953815625,2
0.890601528709361,-0.341970167793335,-0.993313457884237,-0.804492325977337,-0.62583223772222,-1.26437044512249,0.641322181469488,-1.20086957250317,2
-0.506566586193156,-0.148723011490591,1.24070980773171,-0.85989335990239,0.946610570625066,-0.544050933913384,-0.528303413607875,-0.44218789178915,1
-0.506566586193156,-1.40482952745842,-0.736461280744057,1.02232029767436,-0.62583223772222,-0.373536515700491,1.57161595350072,-0.334891933196247,2
-0.972289291160661,-1.59807668376117,1.39577870549687,1.6450745619708,-0.62583223772222,-0.939696312085754,-1.05090355377936,-1.03546294186132,1
-0.506566586193156,-1.16327058207999,-0.0843501346533308,1.27419426844858,0.946610570625066,-0.934008537711486,0.348939406987616,-0.741801538556709,2
-0.972289291160661,-1.06664700392862,0.189413794569134,1.9024836247451,-0.62583223772222,-1.00948782394172,-0.0612918156597751,-1.12067368053699,1
1.35632423367687,0.914136348174498,1.24285981408248,-0.500143902879057,-0.62583223772222,-0.570043082010434,0.461818814043392,-0.679595005260474,1
0.890601528709361,0.865824559098812,0.1956365079855,-0.58361388586694,-0.62583223772222,-0.763093224558827,-1.2253399365244,-0.68933600884921,1
-0.0408438812256502,-1.01833521485294,1.12728039466508,-0.470155926202801,-0.62583223772222,-1.22031362956627,0.521187172401903,-1.26326110243706,1
-0.972289291160661,-0.970023425777251,-1.04315828596899,-1.33128100236875,-0.62583223772222,-1.21650277511221,-0.760727117754672,-1.29489712781049,1
0.424878823741855,0.672577402796068,-0.71453355639858,1.54643987534765,-0.62583223772222,-1.12980897427913,-1.34226539577113,-1.28059804845961,1
-0.972289291160661,0.624265613720382,-0.424820289284167,-0.916607372593059,0.946610570625066,-1.16493372590194,0.815352794663869,-1.19665109494178,2
0.890601528709361,-1.54976489468548,-0.858083271201739,-0.365572037682373,-0.62583223772222,-1.16323734509201,0.348939406987616,-0.914814381001727,2
-0.972289291160661,0.382706668341953,-0.708913327031359,0.534704473214568,2.51905337897235,-1.14869188262451,-0.877298480485624,-1.37221257863482,1
-0.972289291160661,1.05907171540156,0.662270510461574,-0.573807483704961,-0.62583223772222,-1.22290181630393,0.462139633963016,-1.3648468901182,2
-0.972289291160661,0.479330246493325,0.0655889607251699,1.74555057408741,-0.62583223772222,-0.781728618155567,1.16440703287179,-0.573942865118888,2
-0.972289291160661,0.720889191871754,2.68453038460471,-1.65249343266199,-0.62583223772222,-1.18189210441076,-0.236496680524838,-1.34918064509782,1
-0.0408438812256502,-1.01833521485294,-0.849851331992284,-1.02792648952879,0.946610570625066,-0.558756209374529,-0.294470123094329,-0.41685722442481,2
-0.972289291160661,1.10738350447724,1.46526969090403,-0.0563960029014862,-0.62583223772222,-0.61044909454306,0.287703251217974,-0.530259963521562,1
-0.972289291160661,-1.16327058207999,-0.550925271707298,0.355452829899204,-0.62583223772222,-1.12897577903587,1.68876808481667,-1.02202586403757,2
-0.972289291160661,1.44556602800704,0.519838529456476,-0.392392995799819,0.946610570625066,-1.04866403361619,-1.10953197942784,-1.31009058871258,1
3.68493775851439,-1.45314131653411,0.886878975337682,-1.58957965584549,0.946610570625066,-0.814953473472702,0.346036751680855,-0.656940114116212,2
1.35632423367687,1.30063066077998,2.25193336210108,-0.203925698193675,-0.62583223772222,-0.537553037568741,-0.23575674781481,-0.611338359785887,1
-0.972289291160661,-1.59807668376117,0.01433029867694,1.50321219707339,0.946610570625066,-1.04100550034267,0.229205440284535,-1.06391522917201,1
-0.972289291160661,0.76920098094744,0.647890326140826,0.228919751245256,0.946610570625066,-0.758736093858226,1.16517274388268,-0.725854369248553,2
-0.506566586193156,-1.01833521485294,0.12976716448177,1.27426808181674,-0.62583223772222,-0.884597512660519,0.229205440284535,-0.912755646000823,1
-0.972289291160661,-0.00378764426353387,-0.585716509226852,0.806380859993423,-0.62583223772222,-1.2095380891913,1.10696985813485,-1.1824084057846,2
-0.0408438812256502,-1.35651773838274,0.331616696883385,0.082651406691344,-0.62583223772222,-0.654244484518703,-0.062570787311479,-0.689064732412833,1
-0.972289291160661,0.76920098094744,-1.27663805364526,1.63277174142894,2.51905337897235,-0.443747633301661,0.753056002697731,-0.502248205780115,2
0.424878823741855,0.865824559098812,0.45423337113027,-1.10378823360116,0.946610570625066,-1.16107951546388,0.753056002697731,-1.17421119844663,2
0.424878823741855,-0.00378764426353387,-0.328245890543581,-0.630906544316219,-0.62583223772222,-0.898354383228042,1.68836231526601,-0.603935610915644,2
-0.0408438812256502,0.141147722963524,-0.980602782041051,1.54810500910077,2.51905337897235,-0.810778862477463,-0.00352797605874902,-0.894866796376496,2
-0.972289291160661,-0.535217324096078,-0.324739142596553,0.889883779260881,2.51905337897235,-0.747322662130173,-0.0039138122530037,-0.653920392089845,2
0.424878823741855,-0.970023425777251,-0.297504310376142,0.680876638953119,-0.62583223772222,-0.947435526633971,0.520501683835889,-0.946406221307907,2
-0.506566586193156,-0.293658378717649,0.569301796130472,1.90811362876764,-0.62583223772222,-1.10912802231579,-0.819355543403155,-1.22976722635051,1
-0.506566586193156,-0.245346589641963,-1.09087793047133,0.437620331029599,0.946610570625066,-1.05693639945621,0.462139633963016,-1.1456988591023,2
-0.972289291160661,0.479330246493325,-0.51153579365492,0.0889173407534424,-0.62583223772222,-1.18562727058212,-0.295125106173321,-1.37979573702717,2
-0.506566586193156,-0.63184090224745,0.895654533174177,-0.818430874883962,-0.62583223772222,-0.629509700232575,-1.40114904289882,-0.817213115084462,1
-0.972289291160661,0.672577402796068,-0.967358062067192,0.136062809627548,-0.62583223772222,-0.809448127437679,0.0544196882098774,-0.897330697297694,2
-0.972289291160661,0.141147722963524,-0.152761684247894,-0.959578422145612,-0.62583223772222,-0.422795621510622,-0.236876555341476,-0.520977331030386,1
1.82204693864437,-1.40482952745842,-0.479594564553838,-0.0652944979468607,-0.62583223772222,-1.06698983043457,-0.818320685507524,-0.933076700137086,1
-0.0408438812256502,1.2523188717043,0.405332872076047,0.205079988960001,-0.62583223772222,-0.829828453935984,2.3870835793849,-0.773755533196031,1
0.424878823741855,0.382706668341953,0.86579274283954,-1.41691370897945,0.946610570625066,-1.03641896970134,-1.05215397602107,-0.961702886177993,2
-0.972289291160661,-0.728464480398822,-1.02099403610216,-0.315511695801141,-0.62583223772222,-0.952283839924959,0.873555680411706,-0.910207360128187,2
0.890601528709361,-1.21158237115568,-0.660797582068225,2.19843562785384,-0.62583223772222,-0.459403584951584,-0.586087186565307,-0.360792447233045,1
0.424878823741855,-0.438593745944707,-0.484971176180174,-1.83543220442195,-0.62583223772222,-1.12417665354201,1.63082042054804,-0.977467042196407,2
-0.506566586193156,0.575953824644697,-0.118039950479743,-0.924271404159594,-0.62583223772222,-0.925742425610012,-1.34226539577113,-1.103442839647,1
0.424878823741855,-0.87339984762588,0.522225061328607,-0.355694813732402,0.946610570625066,-0.997223189373984,0.350025937918134,-0.935559035641587,1
-0.0408438812256502,-1.06664700392862,-0.0958778282787718,0.865919817507598,0.946610570625066,-1.00341617882819,-0.52705771855232,-1.03650713276191,1
-0.0408438812256502,-0.921711636701565,1.23663178150147,0.553260848866088,0.946610570625066,-1.03222370432852,-1.1099377489785,-0.971267261885337,1
-0.0408438812256502,0.720889191871754,1.95822008317127,-1.31907331831025,-0.62583223772222,-1.13067523479219,1.10696985813485,-1.0770153826676,2
-0.972289291160661,0.431018457417639,-0.195951882746854,0.589703271829851,-0.62583223772222,-0.925502675771316,-0.00317387954297572,-0.851686526723219,1
-0.972289291160661,-0.0520994333392197,-0.12645841506286,-0.27826036340237,0.946610570625066,-1.14794356926621,-1.2253399365244,-1.09875216365489,1
1.35632423367687,-1.01833521485294,-1.07416227825907,-0.5538117944169,-0.62583223772222,-1.13290604299421,1.10696985813485,-0.982954168561367,2
-0.972289291160661,-0.293658378717649,3.04993642849503,0.249846205701466,0.946610570625066,-1.07556216088577,-0.760536912550092,-1.02046120744389,2
2.75349234857938,0.624265613720382,-0.950756239978405,0.4574528039641,0.946610570625066,-1.20243021013678,-0.295125106173321,-1.28825900276121,1
-0.506566586193156,0.817512770023126,1.33775229296133,-2.58441328422603,-0.62583223772222,-0.981402466378885,0.287002556481711,-0.892038285160668,2
0.424878823741855,-0.583529113171764,1.68610651343363,-1.58316500836052,-0.62583223772222,-0.937220724559538,1.8632330169717,-0.830612322503723,2
-0.0408438812256502,0.286083090190581,1.30358268848365,-1.59393233174621,-0.62583223772222,-0.947063863482172,-1.40114904289882,-1.146482211563,1
-0.506566586193156,-0.341970167793335,-0.324235240398886,-0.955729101198384,-0.62583223772222,-0.986201924247258,0.171262503202066,-1.06497167516941,1
0.424878823741855,0.817512770023126,2.94859960433948,-2.64833562846442,-0.62583223772222,-1.06493676435213,0.694373132905233,-1.11676214402718,1
-0.506566586193156,1.73543676246116,-0.2909940074578,-1.68792657214665,-0.62583223772222,-1.03145353771486,0.578619619952689,-0.909674048571304,1
0.890601528709361,1.05907171540156,1.23517574883179,-1.16066835073161,0.946610570625066,-0.752033602453024,1.92186144262019,-0.671044379252642,2
-0.972289291160661,-1.30820594930705,-0.253710918606083,-0.870712611380691,0.946610570625066,-0.862601173274484,0.0547690575394932,-0.72636891537433,2
0.890601528709361,-1.35651773838274,0.84552069714354,0.469017705876677,0.946610570625066,-1.14939231832138,-0.0612918156597751,-1.23169064752881,1
-0.506566586193156,1.49387781708273,-0.396608503823382,0.436021339323137,-0.62583223772222,-1.19648616295119,0.461438939226753,-1.31749005930667,2
0.424878823741855,0.76920098094744,0.370421776046422,0.438718438868788,2.51905337897235,-1.18076934887309,0.229046276159498,-1.22407001066992,1
0.424878823741855,-1.06664700392862,-0.709438860498595,0.10539715721315,0.946610570625066,-1.11061026518415,-0.760536912550092,-0.951289797996936,1
3.68493775851439,1.10738350447724,-0.13660170743588,1.247877001976,-0.62583223772222,-1.18324523500314,-0.818833946148334,-1.1773798029909,2
2.75349234857938,1.05907171540156,-0.122859113650955,1.8169679462777,-0.62583223772222,-1.20232210998817,1.04435224624908,-1.14868960650315,2
-0.506566586193156,1.01075992632587,0.315908849066463,0.660145623424968,-0.62583223772222,-1.18541813796093,0.873555680411706,-1.22068708996621,2
-0.506566586193156,-0.197034800566277,-0.588723255696955,0.0600199800291964,-0.62583223772222,-0.705907284669808,-1.57558542564386,-0.715268026186317,1
-0.506566586193156,-0.293658378717649,-0.159731208380859,1.34844804708202,0.946610570625066,-0.861811898208558,2.09546651591392,-0.788974736665513,2
0.890601528709361,-1.59807668376117,0.535045311963545,1.55442374860197,-0.62583223772222,-1.04072466116364,-0.468909276948497,-1.03784090975624,2
-0.0408438812256502,-1.30820594930705,0.730184186245072,0.303535560474579,-0.62583223772222,-1.09533672888232,0.0547146133954796,-0.950032808352294,2
-0.0408438812256502,0.914136348174498,-1.12379930431157,-0.372098737872294,0.946610570625066,-0.756187425765395,1.10596827683537,-0.803159409715688,1
-0.506566586193156,-0.583529113171764,-0.210932068839912,0.168019992693161,-0.62583223772222,-1.08233611594956,-0.236876555341476,-1.11677795168808,1
0.424878823741855,-1.30820594930705,-0.349520776081243,0.78650452645462,0.946610570625066,-1.18237913184705,0.287268932257321,-0.981214912645504,2
0.890601528709361,0.0928359338878379,0.340950057785982,0.0981044186155683,-0.62583223772222,-0.590454386009775,1.04461862202469,-0.536351487502949,1
-0.506566586193156,-0.341970167793335,-1.01936034333323,-0.500399191555638,0.946610570625066,-0.76655297130914,1.10596827683537,-0.788515623334018,1
-0.972289291160661,1.63881318430979,-0.86591059928696,-0.730886496459182,2.51905337897235,-1.00375290090629,0.34970511799851,-1.0992960695716,2
-0.506566586193156,-0.680152691323136,-0.680236646580327,-1.01352098966783,0.946610570625066,-1.07991352428921,0.0544196882098774,-1.1093970378576,1
-0.972289291160661,1.34894244985567,0.286202378339551,0.471315406115777,-0.62583223772222,-0.551124130865723,1.8632330169717,-0.550077566144737,2
-0.972289291160661,1.44556602800704,0.225080211978794,0.14806589755896,-0.62583223772222,-0.743801019372466,-0.992019906651665,-0.890767104753636,1
-0.972289291160661,-0.148723011490591,2.38670468217993,1.80927284804319,-0.62583223772222,-1.20735350506011,-0.236175860605213,-1.31043471673684,2
0.424878823741855,1.63881318430979,-1.04267459659699,0.227954612978839,0.946610570625066,-0.854787358252499,0.229205440284535,-0.959074466496501,2
0.424878823741855,1.10738350447724,-0.616821920256223,0.209187328068899,-0.62583223772222,-1.07980396682075,-0.761237607286355,-1.00533276335169,1
1.82204693864437,-1.35651773838274,-0.720947405131303,0.30731515976113,-0.62583223772222,-0.894398393656541,0.641322181469488,-0.774366697405067,2
0.424878823741855,-0.921711636701565,2.00624114700367,-0.477558064296631,-0.62583223772222,-0.700481891930273,0.699950607117971,-0.581920430700295,2
-0.506566586193156,-0.341970167793335,-0.417886580859833,-0.337670824097191,0.946610570625066,-0.828022022484769,-0.295125106173321,-0.985642829999185,1
-0.506566586193156,0.962448137250184,-0.153494310525431,-0.80620379578923,-0.62583223772222,-0.984445306277123,-0.528059299851802,-1.16470816187613,1
2.75349234857938,0.18945951203921,-1.05147178570305,-0.263492529520066,0.946610570625066,-1.00146281689261,-0.527792924076191,-1.04306494164707,2
0.424878823741855,0.237771301114895,1.69256965309209,-0.13787502291986,0.946610570625066,-0.849092430546462,-0.818641505427149,-0.809637437147197,1
0.890601528709361,0.817512770023126,-0.201944808250421,1.12849773808418,-0.62583223772222,-0.919327914084704,0.350025937918134,-0.875218905405543,2
-0.972289291160661,-0.00378764426353387,-0.253668010677922,-1.89172617008973,-0.62583223772222,-0.719381167214918,-0.177898760363377,-0.570909927484583,2
-0.972289291160661,-1.06664700392862,-0.159059575191287,0.198588649765204,4.09149618731964,-0.780777289999949,-0.294804286253697,-0.855743578791102,2
-0.972289291160661,-0.728464480398822,0.335836212893264,0.94446887758655,-0.62583223772222,-0.568662816021139,-0.00378319753795905,-0.64868202757933,1
-0.972289291160661,-1.30820594930705,-0.0889756802313502,-2.09492909042834,-0.62583223772222,-0.926839329565754,0.752735182778106,-0.975229658076568,2
-0.0408438812256502,-0.438593745944707,-0.882200009105413,2.54236965358269,-0.62583223772222,-1.02808031278813,-0.585681417014646,-1.12233066151417,1
0.424878823741855,0.624265613720382,-0.535613169740197,0.415026874552742,2.51905337897235,-0.827391581894973,-0.236442236380823,-0.931351983677976,2
-0.506566586193156,0.237771301114895,1.69251504300171,-0.488210561137734,0.946610570625066,-0.970982885377143,-1.22645974405107,-0.885671837180201,1
1.82204693864437,-0.100411222414906,0.828369228041113,-1.31307562512617,-0.62583223772222,-1.16569821745435,0.814672033284012,-1.12330615724538,2
0.890601528709361,-0.921711636701565,-0.991141820263892,1.31245099423056,-0.62583223772222,-1.19313540743386,0.52102328109071,-1.17248354188084,1
-0.972289291160661,1.63881318430979,-0.442559348774724,-0.704469596220402,-0.62583223772222,-1.09684009260222,0.0547405081295012,-1.21470340076956,1
-0.506566586193156,0.672577402796068,-0.958431794565666,0.852300059892306,0.946610570625066,-0.713995249857438,1.57161595350072,-0.736965396656576,2
0.890601528709361,0.286083090190581,-0.506633296904221,0.947606001176821,0.946610570625066,-0.435597942661768,1.57161595350072,-0.424548687195284,2
2.28776964361188,-1.45314131653411,0.250507237440791,-0.356279428578628,-0.62583223772222,-0.653364051706272,-0.760117799759689,-0.457667366772734,1
-0.972289291160661,-0.535217324096078,1.33251433422682,0.170896570248276,-0.62583223772222,-0.813639192275882,1.57161595350072,-0.790808086062524,2
-0.506566586193156,-1.40482952745842,0.269092044110403,0.625666742908587,-0.62583223772222,-1.11265878285245,0.870182239279653,-0.896320535214741,2
-0.0408438812256502,1.34894244985567,1.81457320496054,0.254925104406347,-0.62583223772222,-1.17250745874853,-0.586087186565307,-1.17551561638219,1
2.75349234857938,1.20400708262861,3.40145626115492,0.353610650916631,-0.62583223772222,-1.00006636106155,-1.51663618007575,-0.880423127612599,1
-0.506566586193156,-0.100411222414906,0.280827894379074,-0.614025913236504,-0.62583223772222,-1.23475703467991,-0.468588457028874,-1.28200776500041,2
-0.506566586193156,0.817512770023126,0.422508809335855,0.017484992181219,-0.62583223772222,-1.09437791070927,-2.15741220173568,-1.36078701595975,1
-0.972289291160661,1.63881318430979,0.0611385929695626,-0.993372411244569,-0.62583223772222,-1.04066965792818,-0.701908486901609,-1.01146520400842,1
-0.972289291160661,-0.341970167793335,-0.223480332855842,-0.350989343735392,-0.62583223772222,-1.25241968418265,-1.28508816969955,-1.21674100562414,1
2.75349234857938,0.141147722963524,-0.19892352273028,1.92818231321678,0.946610570625066,-0.865117292187514,1.10628909675499,-0.765648699932651,2
0.890601528709361,-0.438593745944707,-1.00313582732349,1.14590917824144,-0.62583223772222,-1.19356931715759,-0.469674987959391,-1.00049894150462,2
